
Epoch [29/200], Step [300/300], D Loss: 0.4965, G Loss: 2.4294, D(x): 0.82, D(G(z)): 0.16, Time Elapsed: 6.58 sec
Epoch [30/200], Step [75/300], D Loss: 0.5475, G Loss: 2.2359, D(x): 0.80, D(G(z)): 0.16, Time Elapsed: 1.64 sec
Epoch [30/200], Step [150/300], D Loss: 0.5765, G Loss: 3.0626, D(x): 0.78, D(G(z)): 0.13, Time Elapsed: 3.30 sec
Epoch [30/200], Step [225/300], D Loss: 0.3744, G Loss: 2.8593, D(x): 0.88, D(G(z)): 0.13, Time Elapsed: 4.89 sec
Epoch [30/200], Step [300/300], D Loss: 0.1606, G Loss: 3.7066, D(x): 0.95, D(G(z)): 0.08, Time Elapsed: 6.50 sec
Epoch [31/200], Step [75/300], D Loss: 0.8219, G Loss: 2.4464, D(x): 0.73, D(G(z)): 0.18, Time Elapsed: 1.72 sec
Epoch [31/200], Step [150/300], D Loss: 0.4926, G Loss: 2.6656, D(x): 0.83, D(G(z)): 0.13, Time Elapsed: 3.34 sec
Epoch [31/200], Step [225/300], D Loss: 0.2608, G Loss: 3.0919, D(x): 0.91, D(G(z)): 0.11, Time Elapsed: 4.96 sec
Epoch [31/200], Step [300/300], D Loss: 0.4894, G Loss: 2.5887, D(x): 0.87, D(G(z)): 0.21, Time Elapsed: 6.61 sec
Epoch [32/200], Step [75/300], D Loss: 0.4734, G Loss: 2.8572, D(x): 0.84, D(G(z)): 0.17, Time Elapsed: 1.61 sec
Epoch [32/200], Step [150/300], D Loss: 0.6312, G Loss: 2.3641, D(x): 0.84, D(G(z)): 0.24, Time Elapsed: 3.13 sec
Epoch [32/200], Step [225/300], D Loss: 0.5128, G Loss: 2.7973, D(x): 0.86, D(G(z)): 0.16, Time Elapsed: 4.72 sec
Epoch [32/200], Step [300/300], D Loss: 0.4374, G Loss: 2.7081, D(x): 0.86, D(G(z)): 0.16, Time Elapsed: 6.35 sec
Epoch [33/200], Step [75/300], D Loss: 0.3720, G Loss: 2.4054, D(x): 0.89, D(G(z)): 0.18, Time Elapsed: 1.72 sec
Epoch [33/200], Step [150/300], D Loss: 0.7834, G Loss: 1.9393, D(x): 0.76, D(G(z)): 0.23, Time Elapsed: 3.34 sec
Epoch [33/200], Step [225/300], D Loss: 0.7627, G Loss: 1.7342, D(x): 0.74, D(G(z)): 0.21, Time Elapsed: 4.92 sec
Epoch [33/200], Step [300/300], D Loss: 0.5118, G Loss: 2.1153, D(x): 0.80, D(G(z)): 0.16, Time Elapsed: 6.51 sec
Epoch [34/200], Step [75/300], D Loss: 1.0582, G Loss: 2.0235, D(x): 0.64, D(G(z)): 0.28, Time Elapsed: 1.63 sec
Epoch [34/200], Step [150/300], D Loss: 0.3313, G Loss: 3.1352, D(x): 0.90, D(G(z)): 0.15, Time Elapsed: 3.24 sec
Epoch [34/200], Step [225/300], D Loss: 0.5155, G Loss: 2.3615, D(x): 0.79, D(G(z)): 0.14, Time Elapsed: 4.88 sec
Epoch [34/200], Step [300/300], D Loss: 0.5782, G Loss: 2.5938, D(x): 0.81, D(G(z)): 0.16, Time Elapsed: 6.56 sec
